conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,keyword,keyword_file,layer,app_detected,has_aksesibilitas
1589431152200372227,2022-11-07T01:34:51.000Z,0,"Apa saja sih kategori untuk anak Tunanetra ? @ SLBN Taruna Mandiri, Sampora Cilimus Kab. Kuningan https://t.co/MfBkZzSsFd",1589431152200372227,,,in,,0,0,0,https://x.com/SLBNegeriTM/status/1589431152200372227,1573295701521358848,SLBNegeriTM,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1589045184993824768,2022-11-06T00:01:09.000Z,0,"Universitas Ciputra Dorong Penyandang Tuna Netra Lebih Mandiri.

Surabaya (https://t.co/ksziGGp1k3) – Universitas Ciputra (UC) Surabaya bersama Yayasan Pendidikan Anak Buta (YPAB) Surabaya memberikan… https://t.co/d1FvRfNWG3 #PendidikanKesehatan #TunaNetra via @beritajatimcom",1589045184993824768,,,in,,0,0,0,https://x.com/beritajatimcom/status/1589045184993824768,21287066,beritajatimcom,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1587746142485241856,2022-11-02T09:59:13.000Z,0,Thumbs up buat temen temen tunanetra yang bener bener mandiri bahkan berani pake transportasi umum (adek gue yang seumuran aja sampe sekarang ga berani naik angkot). Ini mereka bener bener dari rumah ke sekolah aja belasan kilometer dan ditempuh sendirian SETIAP HARI,1587746142485241856,,,in,,0,1,0,https://x.com/vivizkiss/status/1587746142485241856,416870916,vivizkiss,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1576800356285153280,2022-10-03T05:04:35.000Z,1,".
Apa itu tunanetra? 

Ada yang tau?

Baca slide selanjutnya yah 😉 @ SLBN Taruna Mandiri, Sampora Cilimus Kab. Kuningan https://t.co/aVCRIZdmvU",1576800356285153280,,,in,,0,0,0,https://x.com/SLBNegeriTM/status/1576800356285153280,1573295701521358848,SLBNegeriTM,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1575794275022839808,2022-09-30T10:27:33.000Z,0,"OK OCE berkolaborasi dengan Komunitas Kreatif Tunanetra Mandiri mendorong untuk dapat meningkatkan usaha mereka melalui pelatihan kewirausahaan bertajuk 
“Manajemen Usaha dan Bagaimana Cara Mendapatkan Akses Permodalan Agar Usaha Berkembang”, Kamis, 29 September 2022. 

#okoce",1575794471572107266,,iimrusyamsi,in,,0,1,0,https://x.com/iimrusyamsi/status/1575794471572107266,52070975,iimrusyamsi,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1560654406512570368,2022-08-19T15:46:20.000Z,0,"Dukung Tunanetra Mandiri, DD Jogja Beri 500 Paket Bahan Produksi Sapu https://t.co/7N2Pp5NQQA",1560654406512570368,,,in,,0,0,0,https://x.com/InvestorID/status/1560654406512570368,238091066,InvestorID,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1560614536566153216,2022-08-19T13:07:54.000Z,0,"Dukung Tunanetra Mandiri, DD Jogja Beri 500 Paket Bahan Produksi Sapu https://t.co/kvyuTVY1tK",1560614536566153216,,,in,,0,0,0,https://x.com/kabaratta/status/1560614536566153216,1349423671035613184,kabaratta,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1560271568969732097,2022-08-18T14:25:05.000Z,0,"Dukung Tunanetra Mandiri, DD Jogja Beri 500 Paket Modal Sapu https://t.co/Mrh1S8Rgs8 https://t.co/Dz8XEi6TI4",1560271568969732097,https://pbs.twimg.com/media/FacyuTvUsAAj1HJ.jpg,,in,,0,0,0,https://x.com/salmanbelajar/status/1560271568969732097,198441393,salmanbelajar,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1560097959056125952,2022-08-18T10:55:44.000Z,0,"@pweIuk @convomfs Ini tujuannya supaya temen2 tunanetra bisa bedain nominalnya, tujuannya biar temen2 disabilitas bisa mandiri juga kyk kita.",1560218886816952320,,pweIuk,in,,0,0,0,https://x.com/furiosp1DERZ/status/1560218886816952320,965612804,furiosp1DERZ,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1560206480246132736,2022-08-18T10:06:26.000Z,0,"Dukung Tunanetra Mandiri, DD Jogja Beri 500 Paket Modal Sapu https://t.co/6p2XZCubBj https://t.co/hFMRlwG9Xy",1560206480246132736,https://pbs.twimg.com/media/Fab3hqTUEAE4Koo.jpg,,in,,0,0,0,https://x.com/JunAditya86/status/1560206480246132736,432360196,JunAditya86,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1559763894205566978,2022-08-17T04:47:46.000Z,11,"Dirgahayu Republik Indonesia ke 77.
Kemerdekaan bermobilitas juga bagi disabilitas lho. Bebas bergerak itu mayoritas take for granted lho. Kalo mau tau gimana temen2 #Petanetra melalui iOS &amp; memanfaatkan AI untuk navigasi mandiri #tunanetra, yuk Dateng sharing #a11yid ke 24 https://t.co/Q2OTJtFrbL",1559763894205566978,https://pbs.twimg.com/media/FaVk_kDWIAIgL4T.jpg,,in,,0,1,2,https://x.com/rahmaut/status/1559763894205566978,106640902,rahmaut,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1552683327140024320,2022-07-29T04:19:12.000Z,1,"@kdrama_menfess Banyak kok, apalagi kalo disabilitas kaya tunanetra tunarungu, banyak bangett. Kalo autisme gak tw, karna kan autisme ini ada tingkatan nya, yang ringan ada juga yg berat. Kalo kaya young wo termasuk ringan krna bisa mandiri, kalo yg berat bahkan hidup mandiri aja gak bisa.",1552871337416601600,,kdrama_menfess,in,,0,1,0,https://x.com/eniimaaa/status/1552871337416601600,1373942761,eniimaaa,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1550707588630990849,2022-07-23T05:01:14.000Z,0,"Pak @aniesbaswedan, saya dari Bandung, mohon izin bersama ibu-ibu tunanetra dari Yayasan Bunda Netra Mandiri (Blind Moms), ingin bertemu dan berkunjung dengan bapak di balai kota boleh? Mengenai waktunya kami mengikuti jadwal pak @aniesbaswedan  kapan bersedia. Terimakasih",1550707588630990849,,,in,,0,0,0,https://x.com/IrfanRa82384557/status/1550707588630990849,1365623454821584897,IrfanRa82384557,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1549038118048710656,2022-07-18T14:27:22.000Z,6,"Menurut saya tidak ada yang tidak mungkin, tunanetra bukan keterbatasan, justru saya semakin ingin mendorong pembinaan UMKM agar mereka mampu mandiri secara finansial.",1549038123287359490,,sandiuno,in,,0,1,0,https://x.com/sandiuno/status/1549038123287359490,132041617,sandiuno,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1545167298545205254,2022-07-07T22:06:06.000Z,0,Jalan Mandiri Tunanetra di Tengah Pandemi https://t.co/XP4YU0vPHt,1545167298545205254,,,in,,0,0,0,https://x.com/viralsurabaya/status/1545167298545205254,1109603594267836416,viralsurabaya,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1530091558825238528,2022-05-27T10:17:41.000Z,0,"@cursedkidd Halo teman baik! 10 ribu kamu sangat berarti utk bapak tunanetra yg hidup sebatang kara sejak 1996. Mari berbagi agar si bapak mandiri lg

https://t.co/k26R7f7KHn",1530131115574722561,,cursedkidd,in,,0,0,0,https://x.com/meyvanya/status/1530131115574722561,120306575,meyvanya,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1530005875280183312,2022-05-27T09:44:45.000Z,0,"@txtdrimedia https://t.co/k26R7f7KHn

Halo teman baik! Nabung kebaikan yuk...
Bantu bapak tunanetra yg hidup sebatang kara biar bisa mandiri lagi. Si bapak punya semangat hidup yg tinggi walau sendirian sejak 1996. Mari berbagi kebaikan. 25ribu mu sangat berharga loh",1530122829190295557,,txtdrimedia,in,,0,0,0,https://x.com/meyvanya/status/1530122829190295557,120306575,meyvanya,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1525030587374784512,2022-05-13T08:30:00.000Z,5,"Rumah Zakat menyalurkan amanah dari donatur kepada kepada pasangan suami istri tunanetra yang kini hidup mandiri.

https://t.co/asn2pdUbA4 https://t.co/SPcoA3jfVC",1525030587374784512,https://pbs.twimg.com/media/FSnjwcgVEAAGt0V.jpg,,in,,0,2,0,https://x.com/rumahzakat/status/1525030587374784512,109865696,rumahzakat,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1493502255114461184,2022-02-15T08:27:40.000Z,0,Diduga Janda Tunanetra di Pinta Bayar Hutang Almarhum Suaminya di Bank Mandiri.  https://t.co/XoKCEApAu9,1493502255114461184,,,in,,0,0,0,https://x.com/SerangTimurPos/status/1493502255114461184,1445676203684237317,SerangTimurPos,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1484759918351912963,2022-01-22T05:41:52.000Z,0,"@etoileuve mystique itu fantasy mitology laut, mistake itu anak sma yang dinikahin gara-gara kena skandal video 18+ yang ternyata bukan mereka dan mereka harus hidup mandiri dari 0 (susah jelasinnya 😭), sama flawless ceritanya cowok tunanetra yang jenius. pokoknya 3 ini fav 😔",1484763222939168770,,etoileuve,in,,0,1,0,https://x.com/sternpische/status/1484763222939168770,1273160094709166080,sternpische,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1480518013862301697,2022-01-10T12:32:55.000Z,0,"Guiding block atau ubin pemandu berfungsi untuk membantu tunanetra agar dapat bermobilitas secara mandiri. https://t.co/gZqW1IYier 

Simak dan tonton selengkapnya di PSLD YouTube Channel.
#GuidingBlock #UbinPemandu #Aksesibilitas #Accessibility #Disabilitas #Disability",1480518013862301697,,,in,,0,1,0,https://x.com/pld_ub/status/1480518013862301697,1363523095,pld_ub,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1473240692348448772,2021-12-21T10:35:27.000Z,7,"Tweetpeeps! Bantu Pak Saidi, Pak Lasiman, dan Pak Suroso di Panti Pijat Tunanetra Mandiri, yuk! Let’s end this year with a dose of kindness and #ShareAGift to the ones in need🎁

Kenalan sama mereka di gambar di bawah yaa https://t.co/b9mPIe5xOJ",1473240692348448772,https://pbs.twimg.com/media/FHIAlMDUUAgbU4m.jpg,,in,,2,3,4,https://x.com/clawdiia/status/1473240692348448772,43522759,clawdiia,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1468939788162064390,2021-12-09T13:45:13.000Z,0,Introducing Panti Pijat Tunanetra Mandiri✨ https://t.co/IdXpQ36OtQ,1468939793681768455,https://pbs.twimg.com/media/FGK1ET7X0A0QHD0.jpg,gittakirana,in,,0,1,0,https://x.com/gittakirana/status/1468939793681768455,190166572,gittakirana,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1451425649617293313,2021-10-22T07:11:29.000Z,0,"@RamliRizal Tetangga suami istri tunanetra  BPJS mandiri, karena tdk ditanggung Pemda. Setahun blm byr karena pandemi tdk ada yg pijat",1451446089903599620,,RamliRizal,in,,0,0,0,https://x.com/Marimas68932533/status/1451446089903599620,1427960541750841346,Marimas68932533,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1428297956956934147,2021-08-19T10:09:04.000Z,24,"Komunitas tunanetra di Palembang, Netra Mandiri, menggelar upacara buat rayain HUT RI. 

Selain nunjukin kecintaan sama Indonesia, mereka juga mau nunjukin kalo tunanetra bisa merdeka dari berbagai stigma.

Ris to the pek. Rispek! https://t.co/QbdqUITb9Y",1428297956956934147,https://pbs.twimg.com/media/E9JVWOdVoAYSmG_.jpg,,in,,0,1,7,https://x.com/kitabisacom/status/1428297956956934147,862600351,kitabisacom,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1423611745042505728,2021-08-06T12:11:01.000Z,0,"@czyxkxks Suka bgt sma setiap detail yg ditampilin sih di ep 1, dri yg gmna si cwo narok barang, jalan, trus gmna dia bisa mandiri gtu biarpun tunanetra, kan jrg ada drama ini",1423617604837539850,,naaayizhan,in,,0,1,0,https://x.com/naaayizhan/status/1423617604837539850,1090589755731898370,naaayizhan,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1423292997718863875,2021-08-05T14:41:08.000Z,1,"Yang punya kenalan tunanetra, Monggo silakan diajak ikut training ini. Insyallah calon disabilitas mandiri bisa WFH setelah lulus ini. https://t.co/6L4bHZmVD7",1423292997718863875,https://pbs.twimg.com/media/E8CNQQLVIAUE9XE.jpg,,in,,1,1,2,https://x.com/rahmaut/status/1423292997718863875,106640902,rahmaut,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1409544866615361538,2021-06-30T01:58:19.000Z,0,"FYI bokap orangnya mandiri walo buta tapi bisa masak nasi, nyuci, ngoprek alat2 listrik dll.
balik lagi lah bokap ke ciamis.
Di Ciamis balik lagi ikut dagang ama buyut gua di pasar Ciamis.
Selang beberapa lama, bokap diajak temennya yang tunanetra juga untuk ke jakarta.",1410055064618561538,,kamdolz,in,,0,1,0,https://x.com/kamdolz/status/1410055064618561538,1004186131406020609,kamdolz,tunanetra Mandiri,aksesibilitas_mandiri_tunanetra,Aksesibilitas,Mandiri,True
1876197744077148526,2025-01-06T09:22:54.000Z,0,"Bhabinkamtibmas Kalurahan Srikayangan Aiptu Zanuar. F didampingi dukuh Gunung puyuh Bp.Banu Ismanto memberikan Bansos dari Polsek Sentolo kepada salah satu warga pedukuhan Gunung puyuh Kalurahan Srikayangan (Status penyandang tunanetra) 
Bansos dari dana Infak personel https://t.co/vU3Lw6Q7lj",1876197744077148526,https://pbs.twimg.com/media/GgmX43KacAAVJvx.jpg,,in,,0,1,0,https://x.com/Humaspolseksen5/status/1876197744077148526,1330715020653588482,Humaspolseksen5,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1850476535968620656,2024-10-27T09:56:01.000Z,6,"Sore manteman. Mei lalu komunitas sepedaku gowes Bandung - Lombok sambil menggalang dana #berbagisenang dengan komunitas penyandang disabilitas.

Hari ini kami mengunjungi pesantren Tahfidz Tunanetra di Bandung untuk menyalurkan titipan manteman semua. Ini sepenggal ceritanya 🙌🏾 https://t.co/cNVx3fxlKR",1850476535968620656,https://pbs.twimg.com/media/Ga42k06b0AARGNa.jpg,,in,,0,0,4,https://x.com/akarliar/status/1850476535968620656,89891832,akarliar,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1820599695691108671,2024-08-05T23:16:07.000Z,0,"Santri tunanetra di Cianjur galang dana untuk Palestina
https://t.co/HZ99hGrRh0",1820599695691108671,,,in,,0,0,0,https://x.com/TerasMuda/status/1820599695691108671,899513165712457728,TerasMuda,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1785213340576571503,2024-04-30T07:43:23.000Z,1,"Tidak semua terdapat fasilitas yang mendukung dgn kondisi disabilitas masing2. mungkin karena tergantung adanya dana pendidikan mereka (yang ini aku gatau)

Contoh, Tunanetra sangat butuh Braille  salah satunya loh dgn Teknologi, pembelajaran, alat peraga dll.",1785213343718056377,,fatimah_rah11,in,,0,0,0,https://x.com/fatimah_rah11/status/1785213343718056377,1175806953496309762,fatimah_rah11,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1784213305856577718,2024-04-28T15:03:30.000Z,0,"@CNNIndonesia Judul yg seharusnya ""Setelah viral bea cukai bebaskan bea masuk alat belajar siswa tunanetra SLB"". Kebayangkan institusi spti bea cukai yg bagian dr kemenkeu yg dikucuri dana besar, kewenangan besar, gaji besar msh bloon bgini. Pjbt &amp; pgwainya instansinya ngk pkai otak bgtu.",1784599326620262908,,CNNIndonesia,in,,0,0,0,https://x.com/Joe_Richardo93/status/1784599326620262908,3025201238,Joe_Richardo93,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1766772261619712481,2024-03-10T10:37:48.000Z,0,"@convomf kalo ada dana lebih bisa beli alat khusus, kaya tunanetra butuh alat tulis braille/tongkat lipat buat alat bantu jalan.",1766775456987304368,,antjman,in,,0,0,0,https://x.com/antjman/status/1766775456987304368,1627844762270322689,antjman,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1766065979732185184,2024-03-08T11:38:36.000Z,0,"PetaNetra, aplikasi jebolan alumni Apple Developer Academy, berusia 3 tahun. Aplikasi ini terus berjuang bantu navigasi tunanetra sembari cari kucuran dana. https://t.co/3et5ONiW9E",1766065979732185184,,,in,,0,0,0,https://x.com/detikinet/status/1766065979732185184,135815019,detikinet,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1766038895538422182,2024-03-08T09:50:58.000Z,0,"PetaNetra, aplikasi jebolan alumni Apple Developer Academy, berusia 3 tahun. Aplikasi ini terus berjuang bantu navigasi tunanetra sembari cari kucuran dana. https://t.co/HYwtfzeZxJ",1766038895538422182,,,in,,0,0,0,https://x.com/detikinet/status/1766038895538422182,135815019,detikinet,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1730119881893552440,2023-11-30T07:01:38.000Z,0,Bikin galang dana lagi. “Kontrakan untuk Klinik Pijat Tunanetra”.  https://t.co/t5HocvkItk,1730119881893552440,,,in,,0,0,0,https://x.com/Ahadhad/status/1730119881893552440,207301654,Ahadhad,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1667473873313628161,2023-06-10T11:44:20.000Z,0,@KakekHalal Anies sdh menyalurkan dana utk yayasan tunanetra. Kalau elu butuh operasi ganti bola mata yg sdh rusak silahkan hubungi yayasan tsb. Gratis,1667497925113688065,,KakekHalal,in,,0,0,0,https://x.com/QodryAmir/status/1667497925113688065,1331484760552603649,QodryAmir,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1611304149580406786,2023-01-06T10:10:20.000Z,0,"🇸🇦~Car Motion Library~🇸🇦

""memiliki tayangan dan program yang menonjol yang disediakan otoritas di Kerajaan untuk orang buta dana tunanetra""

nitaboni;
Tebak logo, ada berapakah S🇮🇩G™ publishers memamerkan di anjungan at Twitter?.

Salam Publishers,…https://t.co/NUdlzad0SX",1611304149580406786,,,in,,0,0,0,https://x.com/Sekolah_Gambar/status/1611304149580406786,517013527,Sekolah_Gambar,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1565656619341402112,2022-09-02T11:03:21.000Z,0,Kamu bisa membantu galang dana bantu lansia tunanetra dengan menjadi fundraiser. Klik tautan untuk lanjut sebagai fundraiser. https://t.co/ZbRmGMea4r,1565656619341402112,,,in,,0,0,0,https://x.com/sitinur65642787/status/1565656619341402112,1565335108730556419,sitinur65642787,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1549585236790775808,2022-07-20T02:41:26.000Z,0,Hanya saja mereka  yang memiliki Al-Qur’an Braile kebanyakan tidak bisa membacanya dan butuh pengajaran secara khusus serta pembinaan pembelajaran al-qur’an untuk muslim tunanetra. Hanya saja mereka tidak sanggup untuk membayar gurunya ketika tidak ada dana.,1549585243094777856,,lazismu_jabar,in,,0,1,0,https://x.com/lazismu_jabar/status/1549585243094777856,620597083,lazismu_jabar,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1539169733815087104,2022-06-21T08:53:56.000Z,0,"#Orangbaik, tahukah kalian ? Mereka yang memiliki Al-Qur’an Braile kebanyakan tidak bisa membacanya dan butuh pengajaran secara khusus serta pembinaan pembelajaran al-qur’an untuk muslim tunanetra. Hanya saja mereka tidak sanggup untuk membayar gurunya ketika tidak ada dana.",1539169739477426178,,lazismu_jabar,in,,0,1,0,https://x.com/lazismu_jabar/status/1539169739477426178,620597083,lazismu_jabar,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1527727701578387458,2022-05-20T19:07:22.000Z,0,"Masih ga habis pikir dana desa dibagiin ke 3 calon kades selanjutnya sementara masih ada tunanetra, warga miskin butuh. Kok bisa nyalon malah dibantu. Warga nya sama aja gajelas ya setuju setuju aja",1527727701578387458,,,in,,0,0,0,https://x.com/lukmanalfardzi/status/1527727701578387458,947782300246278144,lukmanalfardzi,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1456160444700266498,2021-11-04T07:24:38.000Z,0,"Kompas Gramedia (KG) Group Lampung salurkan dana kemanusiaan dalam program Tanggung Jawab Sosial Perusahaan (CSR) kepada Persatuan Tunanetra Indonesia (Pertuni) wilayah Bandar Lampung
https://t.co/ivnAgYBsMp",1456160444700266498,,,in,,0,0,0,https://x.com/KompasTV_LPG/status/1456160444700266498,4021828466,KompasTV_LPG,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1455829024714809346,2021-11-03T09:27:42.000Z,0,"Kompas Gramedia Group Lampung salurkan dana kemanusiaan dalam program Corporate Social Responsibility kepada Persatuan Tunanetra Indonesia (Pertuni) wilayah Bandar Lampung.

https://t.co/CrJHkIHoY4 https://t.co/ZBaFdeb8tJ",1455829024714809346,https://pbs.twimg.com/media/FDQkiG8VEAcLWxU.jpg,,in,,0,0,0,https://x.com/KompasTV_LPG/status/1455829024714809346,4021828466,KompasTV_LPG,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1450265235726626820,2021-10-20T00:42:45.000Z,0,"@jokowi Kuulang lagi..Dinsos Balikpapan kabarkan putriku yg tunanetra dapat BLT Rp 1.5 juta lalu diarahkan ke Bank Kaltim untuk dibikin rekening, pihak bank sarankan tiap waktu untuk di cek, saat aku ngetik ini dana itu belum masuk di rekening putriku, jadi ini bukan urusan harus diurus",1450623486859247622,,RediDon2,in,,0,0,0,https://x.com/RediDon2/status/1450623486859247622,1345348977005219840,RediDon2,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1424949916372127744,2021-08-14T04:04:55.000Z,0,@AgusMagelangan Permisi mas @AgusMagelangan mohon izin share campaign kitabisa juga ya. Galang dana utk tunanetra area bantul 🙏🏻,1426394378214330368,,AgusMagelangan,in,,0,0,0,https://x.com/Ahadhad/status/1426394378214330368,207301654,Ahadhad,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1419965273558319107,2021-07-27T10:17:57.000Z,24,OP mengatakan bahwa dia menerima pesan teks dari temannya yang sedang memproses dokumen resmi dan melihat pengumuman untuk panduan tentang 'Dana Harapan Jung Hoseok (@BTS_twt J-hope) untuk Mendukung Biaya Pendidikan Anak Tunanetra dan Tunarungu'. Dari reaksi K-ARMY sepertinya https://t.co/ZI1PsTO7Zp,1419965273558319107,https://pbs.twimg.com/media/E7S65CmVEAApgFh.jpg,,in,,0,1,3,https://x.com/wseokjn/status/1419965273558319107,1321690927262388224,wseokjn,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1386350828856909827,2021-04-25T16:06:09.000Z,0,"Bantu Tunanetra, Trevo dan Sharinghappiness Kerja Sama Galang Dana  https://t.co/JjdLG0ZRzn https://t.co/5B6vAmOWCG",1386350828856909827,https://pbs.twimg.com/media/Ez1Ou3KVcAMGsIX.jpg,,in,,0,0,0,https://x.com/AhmadNorMaulana/status/1386350828856909827,2251383210,AhmadNorMaulana,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1356949919534178307,2021-02-03T12:57:26.000Z,1,"Ga semua tunanetra itu buta loh!
👀 Bingung kan?
Cek faktanya!

#faktamata #viooptical #klinikmata #matasehat #optikbekasi

Numpang keyword 🤭 
Dinar Naga putih Kuyang Kemurnian Bear Brand Daget Dana https://t.co/c5PIAKJ3cH",1356949919534178307,https://pbs.twimg.com/ext_tw_video_thumb/1356949832712167424/pu/img/yUkf0-lJ940mK4m7.jpg,,in,,0,1,0,https://x.com/VIOOPTICAL/status/1356949919534178307,2299249255,VIOOPTICAL,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1329371368220106752,2020-11-19T10:53:37.000Z,0,@helohallu Kmrn mahasiswa tgr tuh galang dana buat ph gtu sm buat panti asuhan tunanetra... jd kyk buka lapak jualan gtu hehe...,1329377283925176325,,,in,,0,0,0,https://x.com/itsNOONarea/status/1329377283925176325,1034832277,itsNOONarea,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1325830807865364487,2020-11-09T16:11:00.000Z,0,"@adistonggg @drakoridfess ga adaa, makanya jipyeong ngasih dalmi list perusahaan yg punya banyak dana untuk program sosial / yg citra perusahaannya lagi buruk, jadi bisa memperbaiki image lewat aplikasi utk tunanetra ituu.. sepenangkapanku gitu😬",1325833276875964416,,adistonggg,in,,0,1,0,https://x.com/mysenandika/status/1325833276875964416,802099266437070852,mysenandika,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1325692727300747265,2020-11-09T06:56:56.000Z,0,"@drakorfess_ Nah jadi harus cari investor, kalo iklan gak bisa krn usernya tunanetra kan, jdi harus cari company yg nyediain dana csr gitu buat bantj mreka",1325693840594853888,,chococrcho,in,,0,0,0,https://x.com/chococrcho/status/1325693840594853888,807560676377907200,chococrcho,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1314571440692228097,2020-10-09T14:20:29.000Z,0,"Bedanya lagi, aku ke tunanetra sebagaimana bak meetup with my friends. Bukan ketemuan orang cacat butuh sumbangan dan himpun dana dari banyak orang, tapi sebagiannya masuk ke kantong sendiri.",1314571440692228097,,,in,,0,0,0,https://x.com/RirinMarinasari/status/1314571440692228097,879899875,RirinMarinasari,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1281386786405486592,2020-07-10T00:36:31.000Z,2,"Penyerahan langsung BLT dana desa tahap 3 tahun 2020 didesa Pasikuta
Kepada Ibu Sahatia umur 57 tahun yang mengalami penyakit kronis ( Tunanetra).
@halimiskandarnu 
@syahrud50268731 
@Rahman08498081 
@awaludinrahmat6 
@tasbiharjumah 
@Sabarud61948911 https://t.co/tRjJHg4lv4",1281386786405486592,https://pbs.twimg.com/media/EchmeivVAAE-3CZ.jpg,,in,,0,1,3,https://x.com/AwaludinLaode/status/1281386786405486592,1206805101748211712,AwaludinLaode,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
1263793736732995585,2020-05-22T11:40:00.000Z,0,"@nanaslagi Bismillah mau ngasih Hp ini ke mama pengen beliin tapi gaada dana😂 semoga ini Rezeki aku dan mamaku ya💜 mau yg Samsung M20 soalnya biar gampang di Talkback mamaku Tunanetra hehe Wml 💜
 #THRNanaz 
#THRNanaz
#THRNanaz
#THRNanaz
#THRNanaz
#THRNanaz
#THRNanaz  💜",1263796750059356161,,nanaslagila,in,,0,0,0,https://x.com/bbyChimrys/status/1263796750059356161,1229933832423514115,bbyChimrys,tunanetra Dana,aksesibilitas_dana_tunanetra,Aksesibilitas,Dana,True
